Tx de succes : 0.7671657201858544 pour k = 10 en 8.33 sec.Coefs : 4 3 2 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.33 sec.Coefs : 5 3 1 2 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.33 sec.Coefs : 5 5 4 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.34 sec.Coefs : 3 5 5 2 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.35 sec.Coefs : 3 4 4 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.35 sec.Coefs : 5 4 5 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.35 sec.Coefs : 5 5 2 4 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.36 sec.Coefs : 5 4 3 1 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.37 sec.Coefs : 2 4 5 3 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.37 sec.Coefs : 3 4 2 1 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.38 sec.Coefs : 3 5 3 2 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.38 sec.Coefs : 4 3 1 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.38 sec.Coefs : 4 4 1 3 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.38 sec.Coefs : 4 4 2 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.4 sec.Coefs : 2 5 2 4 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.4 sec.Coefs : 2 5 3 2 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.4 sec.Coefs : 4 4 1 2 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.4 sec.Coefs : 4 4 4 1 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.41 sec.Coefs : 3 3 1 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.42 sec.Coefs : 4 4 1 2 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.42 sec.Coefs : 5 5 1 2 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.44 sec.Coefs : 2 5 2 2 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.44 sec.Coefs : 3 2 1 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.45 sec.Coefs : 2 3 1 1 1 20
